name,id,mass,u,dragArea,reflectingArea,date,semiMajorAxis,eccentricity,inclination,rAAN,argOfPerigee,meanAnomaly,date,timediff
JO3J0WTR,1280,4.5,2.0,0.025,0.1,2014-08-12T12:51:24.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-10-07T09:52:55.118,41.1507423150373
N293X64A,1372,4.0,2.0,0.025,0.1,2014-08-12T12:52:01.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2056-03-08T09:00:55.502,41.5696420871065
DVBL6U9R,21,1.5,2.0,0.025,0.1,2014-08-12T12:40:22.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2020-09-20T00:19:35.970,6.10553262558437
V2VO5DX3,35,2.0,2.0,0.025,0.1,2014-08-12T12:40:28.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-08-15T04:13:32.969,7.00630403088359
ZQWQRYG1,89,4.5,2.0,0.025,0.1,2014-08-12T12:40:49.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-10-23T18:40:45.112,9.1966296364744
ORML2IM1,1666,2.5,2.0,0.025,0.1,2014-08-12T12:54:39.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2053-11-16T21:53:33.390,39.2643243872222
ZHZB5Z21,222,1.0,2.0,0.025,0.1,2014-08-12T12:41:45.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2020-04-24T07:38:16.190,5.69758448154308
3PY8PSZC,201,4.5,2.0,0.025,0.1,2014-08-12T12:41:36.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-05-01T04:56:32.133,9.71683196780221
PMULLZAR,1236,2.5,2.0,0.025,0.1,2014-08-12T12:51:06.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2037-11-16T20:39:01.231,23.2639958383813
JDVKNQ54,1769,2.5,2.0,0.025,0.1,2014-08-12T12:55:45.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2057-09-19T09:42:34.914,43.1028700110201
CVF7VPJ5,580,2.5,2.0,0.025,0.1,2014-08-12T12:44:12.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-06-15T02:41:51.070,9.8400377831167
RZDNC9TY,1237,3.0,2.0,0.025,0.1,2014-08-12T12:51:07.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-07-24T01:05:08.347,28.9451528778825
23LKBE1F,1746,1.5,2.0,0.025,0.1,2014-08-12T12:55:29.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2042-03-23T08:05:45.003,27.6090542584721
W30ENBS4,1883,2.5,2.0,0.025,0.1,2014-08-12T12:56:32.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2065-06-22T23:24:09.122,50.8620984688255
IJAXPO9T,765,1.0,2.0,0.025,0.1,2014-08-12T12:45:41.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-05-26T03:43:45.109,7.78386962086833
M8GTH5JE,869,1.0,2.0,0.025,0.1,2014-08-12T12:47:06.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-11-15T18:55:32.498,8.26026544008433
1IOHN3VW,1478,4.0,2.0,0.025,0.1,2014-08-12T12:52:43.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2064-07-28T18:38:38.585,49.9613270635263
LTZRVL2B,2036,4.5,2.0,0.025,0.1,2014-08-12T12:57:33.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2112-10-12T00:40:11.545,98.1649178285659
0E9WMSX9,33,2.0,2.0,0.025,0.1,2014-08-12T12:40:27.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-08-15T04:12:56.403,7.00630403088359
H05M41IS,946,4.0,2.0,0.025,0.1,2014-08-12T12:48:05.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-01-05T07:06:48.345,26.3988993613832
15ENPALP,1441,2.5,2.0,0.025,0.1,2014-08-12T12:52:28.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2044-10-31T18:15:38.719,30.2210175431391
6PTX3QX3,1910,4.0,2.0,0.025,0.1,2014-08-12T12:56:43.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2090-03-13T12:59:42.482,75.5853987419317
3R8GVMU1,1174,4.5,2.0,0.025,0.1,2014-08-12T12:50:41.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2051-06-29T15:58:27.522,36.8796073841352
7J33GCKC,1276,4.5,2.0,0.025,0.1,2014-08-12T12:51:22.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-10-07T09:49:52.311,41.1507423150373
Z2D83YEC,855,5.0,2.0,0.025,0.1,2014-08-12T12:46:55.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-02-24T20:22:32.124,28.5372047338412
61IJCICS,924,3.0,2.0,0.025,0.1,2014-08-12T12:47:48.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-01-13T05:07:13.426,19.4199744005695
PM7344U3,57,3.0,2.0,0.025,0.1,2014-08-12T12:40:37.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-08-11T16:52:47.244,7.99742636741343
ATLV8S3H,786,2.0,2.0,0.025,0.1,2014-08-12T12:45:59.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-12-23T18:26:54.885,10.3657159284585
JQGLDU1P,710,3.5,2.0,0.025,0.1,2014-08-12T12:45:06.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-10-14T15:12:45.924,18.1742267123897
ESMEFP9J,1060,4.5,2.0,0.025,0.1,2014-08-12T12:49:33.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2045-12-09T14:03:45.558,31.3271319739625
GZP2WAIS,123,1.5,2.0,0.025,0.1,2014-08-12T12:41:03.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-04-18T20:59:26.462,6.68323100405895
UDSRS1H7,379,3.0,2.0,0.025,0.1,2014-08-12T12:42:47.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-19T05:24:03.539,9.2678152186561
62Q4RQPV,841,4.5,2.0,0.025,0.1,2014-08-12T12:46:42.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2038-04-03T18:17:31.361,23.6418270053458
7W86RA58,943,4.0,2.0,0.025,0.1,2014-08-12T12:48:02.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2040-12-30T15:42:47.634,26.3852098263482
RFP48GP6,132,1.5,2.0,0.025,0.1,2014-08-12T12:41:07.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-04-02T09:59:41.886,6.63668658494014
NBCAFULW,190,4.0,2.0,0.025,0.1,2014-08-12T12:41:31.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-12-13T10:42:34.647,9.33352498682382
LYD1H5QN,675,2.0,2.0,0.025,0.1,2014-08-12T12:44:52.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-08T09:54:41.085,9.65386010664148
5AUFWZEV,2031,4.5,2.0,0.025,0.1,2014-08-12T12:57:31.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2113-08-09T23:03:34.364,98.9917657446765
952C8GCX,552,1.0,2.0,0.025,0.1,2014-08-12T12:44:00.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-10-11T02:56:02.351,7.16236473028194
20J3Q1QP,447,1.5,2.0,0.025,0.1,2014-08-12T12:43:15.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-04-09T01:42:59.513,7.65518799153987
VX9WBKE2,1342,2.5,2.0,0.025,0.1,2014-08-12T12:51:49.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-03-15T05:47:34.620,28.586487059967
KVUIA9DC,1673,3.0,2.0,0.025,0.1,2014-08-12T12:54:43.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2061-05-25T23:35:13.697,46.7853549354196
4EJXP53C,1368,3.5,2.0,0.025,0.1,2014-08-12T12:51:59.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2052-08-28T09:06:53.973,38.0432178621053
3PVVEXNL,1470,3.5,2.0,0.025,0.1,2014-08-12T12:52:40.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-12-25T20:15:48.079,41.3697748755963
K38SGF89,1567,3.0,2.0,0.025,0.1,2014-08-12T12:53:39.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-07-10T08:01:59.904,40.9070685914153
1XRJ1XIF,1509,5.0,2.0,0.025,0.1,2014-08-12T12:52:55.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2074-10-20T02:49:21.497,60.1874097346284
46G9SUBK,711,3.5,2.0,0.025,0.1,2014-08-12T12:45:07.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-01-26T09:43:48.590,18.4562311341095
4OYGRMYA,971,5.0,2.0,0.025,0.1,2014-08-12T12:48:24.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-05-08T21:54:06.048,30.73848196746
BO3BAGO3,1774,2.5,2.0,0.025,0.1,2014-08-12T12:55:48.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2056-08-30T13:07:16.932,42.0515137203365
JWHQXFKK,1682,3.5,2.0,0.025,0.1,2014-08-12T12:54:48.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-08-18T04:44:14.459,53.0140933763185
V52PY0SF,340,1.5,2.0,0.025,0.1,2014-08-12T12:42:31.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-12-10T19:20:44.975,7.32937705770823
T7KCCZZ1,427,5.0,2.0,0.025,0.1,2014-08-12T12:43:07.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-12-11T13:59:47.143,17.3309513542373
2FYWYHX6,927,3.5,2.0,0.025,0.1,2014-08-12T12:47:50.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-06-16T05:33:07.832,20.8409481371965
PPT6CD4N,1823,4.5,2.0,0.025,0.1,2014-08-12T12:56:08.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2091-07-16T21:27:35.838,76.9269731753561
CGD8L30N,438,1.0,2.0,0.025,0.1,2014-08-12T12:43:12.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-05-27T06:17:51.394,6.78727147032451
XU4SD0V2,319,5.0,2.0,0.025,0.1,2014-08-12T12:42:23.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-10-22T23:52:30.822,12.1946378091268
1Y2C09XJ,1534,1.5,2.0,0.025,0.1,2014-08-12T12:53:15.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-11-10T20:51:15.745,20.24682231668
5BL5S8QV,1853,1.5,2.0,0.025,0.1,2014-08-12T12:56:20.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2044-11-04T05:50:55.341,30.2292312641601
Z299N3MR,1254,3.5,2.0,0.025,0.1,2014-08-12T12:51:13.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2046-01-11T01:06:48.816,31.4147449981861
8UVDO2XQ,1467,3.5,2.0,0.025,0.1,2014-08-12T12:52:38.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-11-27T01:54:03.953,41.2903755723937
Y60ZG719,1401,5.0,2.0,0.025,0.1,2014-08-12T12:52:12.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-09-13T09:29:02.424,52.0859429009494
52KR5ZNO,1710,4.5,2.0,0.025,0.1,2014-08-12T12:55:05.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2083-04-30T10:50:11.686,68.7132521543906
PXLVL7ND,296,4.0,2.0,0.025,0.1,2014-08-12T12:42:14.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-08-28T02:21:00.834,10.0426429016338
JSKKRUKV,605,3.5,2.0,0.025,0.1,2014-08-12T12:44:22.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-05-10T06:40:17.117,16.7395634407277
V35B8TUQ,1634,1.5,2.0,0.025,0.1,2014-08-12T12:54:21.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-02-05T15:22:48.467,21.4843562838388
I0UMV3UC,1288,5.0,2.0,0.025,0.1,2014-08-12T12:51:27.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2061-06-24T18:16:50.980,46.8674921456293
SPABRTEB,476,2.5,2.0,0.025,0.1,2014-08-12T12:43:28.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-10-24T21:30:58.175,9.19936754348138
5NSEKERX,783,2.0,2.0,0.025,0.1,2014-08-12T12:45:56.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-05-06T03:00:04.401,10.729857560388
S6M2CBBC,1028,3.0,2.0,0.025,0.1,2014-08-12T12:49:10.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2035-08-20T06:46:31.182,21.0189120926508
CJYFCLJF,2086,2.0,2.0,0.025,0.1,2014-08-12T12:57:53.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2065-08-21T13:12:03.974,51.0263728892448
B8IHTOPK,348,1.5,2.0,0.025,0.1,2014-08-12T12:42:35.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-12-10T19:24:09.841,7.32937705770823
BVERDJSZ,1552,2.5,2.0,0.025,0.1,2014-08-12T12:53:28.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2046-09-17T03:35:16.419,32.0964838429263
SCJ2AE05,1604,4.5,2.0,0.025,0.1,2014-08-12T12:54:04.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-08-30T12:07:06.130,61.0471125348228
L8CVJBDH,2032,4.5,2.0,0.025,0.1,2014-08-12T12:57:31.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2112-10-11T23:06:37.311,98.1649178285659
4K52DUVO,1085,1.0,2.0,0.025,0.1,2014-08-12T12:49:52.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-11T12:27:34.044,9.24591196260019
L61Y0BL5,537,5.0,2.0,0.025,0.1,2014-08-12T12:43:54.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-05-20T07:09:39.684,18.7683525329062
RTOBKM7X,1332,2.0,2.0,0.025,0.1,2014-08-12T12:51:45.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2035-08-15T12:17:08.490,21.0052225576158
3YCE9O0B,1946,1.0,2.0,0.025,0.1,2014-08-12T12:56:57.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-03-08T11:24:29.081,21.5692314010555
LT6BD8XV,2056,1.0,2.0,0.025,0.1,2014-08-12T12:57:41.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-05-26T09:25:24.496,28.7836163644702
70JZIKVM,1080,5.0,2.0,0.025,0.1,2014-08-12T12:49:48.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2049-12-28T17:48:51.342,35.3792343443055
905UTK31,1725,5.0,2.0,0.025,0.1,2014-08-12T12:55:14.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2089-06-14T19:33:41.847,74.8406880360309
XZG1M13D,2247,4.5,2.0,0.025,0.1,2014-08-12T12:58:57.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:57.000,99.9993155232483
DO9DYLHQ,970,5.0,2.0,0.025,0.1,2014-08-12T12:48:23.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2045-05-19T04:26:41.512,30.7658610375299
NEMP46GP,2199,2.5,2.0,0.025,0.1,2014-08-12T12:58:37.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2087-01-05T16:19:49.198,72.4012128928041
RHGGY1VX,1919,4.0,2.0,0.025,0.1,2014-08-12T12:56:46.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2095-05-15T16:29:20.828,80.757305078133
76M2VM60,2216,3.0,2.0,0.025,0.1,2014-08-12T12:58:44.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2099-04-26T10:17:00.437,84.7026290752035
MGS7KJV3,50,3.0,2.0,0.025,0.1,2014-08-12T12:40:34.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-07-15T03:18:47.029,7.92076497121775
17LCRUU0,509,4.0,2.0,0.025,0.1,2014-08-12T12:43:41.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2030-11-28T05:16:43.549,16.2932845985886
CXL4NVPK,1647,2.0,2.0,0.025,0.1,2014-08-12T12:54:28.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-09-02T00:49:57.348,31.0560791802706
R1348M7W,2013,3.5,2.0,0.025,0.1,2014-08-12T12:57:24.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2091-06-16T02:39:30.259,76.8420980581395
4PKDFXGY,364,2.5,2.0,0.025,0.1,2014-08-12T12:42:41.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-04-11T05:40:05.613,8.65999986310465
UVSUDI8Z,290,4.0,2.0,0.025,0.1,2014-08-12T12:42:12.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-08-28T02:16:37.422,10.0426429016338
PPOCLRPC,890,2.0,2.0,0.025,0.1,2014-08-12T12:47:23.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-11-25T10:51:26.272,12.2849887403574
MEL431VX,613,4.0,2.0,0.025,0.1,2014-08-12T12:44:25.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-11-05T03:37:35.920,18.2317227595365
J48LHCQS,826,3.5,2.0,0.025,0.1,2014-08-12T12:46:31.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-01-06T10:24:03.188,19.4008090515206
HX0NB1QO,1047,4.0,2.0,0.025,0.1,2014-08-12T12:49:24.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2044-02-18T14:52:05.639,29.5201133493501
58P5VWQF,1830,5.0,2.0,0.025,0.1,2014-08-12T12:56:11.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2099-10-06T05:56:48.053,85.1489079173426
3381EMKG,2024,4.0,2.0,0.025,0.1,2014-08-12T12:57:28.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2102-02-05T23:54:26.552,87.4843425943038
BBBSS5E8,769,1.5,2.0,0.025,0.1,2014-08-12T12:45:44.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-09-26T21:54:50.502,9.12270614728571
ZL5I42XR,806,3.0,2.0,0.025,0.1,2014-08-12T12:46:15.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-10-09T04:21:41.043,18.1577992703478
L11SDGWE,1743,1.5,2.0,0.025,0.1,2014-08-12T12:55:27.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-03-28T17:51:15.573,28.6248177580648
H767UVV6,1690,3.5,2.0,0.025,0.1,2014-08-12T12:54:53.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-08-18T05:22:05.450,53.0140933763185
EKQC9AZA,344,1.5,2.0,0.025,0.1,2014-08-12T12:42:33.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-12-10T19:19:33.440,7.32937705770823
J9BDNGGD,2119,3.5,2.0,0.025,0.1,2014-08-12T12:58:06.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2101-02-23T13:38:45.751,86.5342888628788
AKPJG0YQ,1920,4.0,2.0,0.025,0.1,2014-08-12T12:56:47.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2090-03-13T14:47:20.629,75.5853987419317
NC0M5UB0,2148,4.5,2.0,0.025,0.1,2014-08-12T12:58:17.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:58:18.000,99.9993155232483
RBNFX90S,1191,1.0,2.0,0.025,0.1,2014-08-12T12:50:48.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-07T20:31:37.517,9.65386010664148
J8LNA1S2,1123,2.5,2.0,0.025,0.1,2014-08-12T12:50:19.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-01-01T09:08:28.653,20.3864555740364
V5IDMGS3,1145,3.5,2.0,0.025,0.1,2014-08-12T12:50:29.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-11-17T21:16:07.423,29.2654879977002
EBZJ8YWX,2259,5.0,2.0,0.025,0.1,2014-08-12T12:59:01.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:59:02.000,99.9993155232483
MFQPYOAH,898,2.0,2.0,0.025,0.1,2014-08-12T12:47:30.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-11-25T11:45:04.517,12.2849887403574
2F5OQB71,411,4.5,2.0,0.025,0.1,2014-08-12T12:43:01.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2028-12-04T09:51:13.836,14.3110399255289
TKDAXJDG,706,3.0,2.0,0.025,0.1,2014-08-12T12:45:05.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2030-04-30T08:54:04.538,15.712848313107
VRD9PMH1,931,3.5,2.0,0.025,0.1,2014-08-12T12:47:53.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-06-16T05:58:45.739,20.8409481371965
UOXJ7LYB,1966,1.5,2.0,0.025,0.1,2014-08-12T12:57:05.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2048-04-05T12:41:25.752,33.6461392088818
KQTQ4SVI,1474,3.5,2.0,0.025,0.1,2014-08-12T12:52:41.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2055-12-25T20:15:05.794,41.3697748755963
A8IFESHO,2085,2.0,2.0,0.025,0.1,2014-08-12T12:57:52.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-03-10T16:09:09.527,51.5766921976495
7MMXQPOS,1999,3.0,2.0,0.025,0.1,2014-08-12T12:57:18.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2081-12-06T08:13:18.674,67.3169195808264
B9ZW1NDD,281,3.5,2.0,0.025,0.1,2014-08-12T12:42:08.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-21T03:18:08.349,9.27329103267008
4WTWGY33,939,4.0,2.0,0.025,0.1,2014-08-12T12:47:59.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2040-12-30T14:27:18.427,26.3852098263482
0S49J5UL,2175,1.5,2.0,0.025,0.1,2014-08-12T12:58:28.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2057-02-16T17:13:22.313,42.5169579115245
780186I2,2104,3.0,2.0,0.025,0.1,2014-08-12T12:58:00.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2088-02-21T17:24:33.368,73.5292305796834
5Y780OUZ,668,1.5,2.0,0.025,0.1,2014-08-12T12:44:49.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-02-20T23:43:39.902,8.52584241976221
D58MFMET,879,1.5,2.0,0.025,0.1,2014-08-12T12:47:15.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-05-22T12:15:07.952,9.77432801494897
IJBJLR7J,639,5.0,2.0,0.025,0.1,2014-08-12T12:44:36.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-12-21T01:43:20.532,20.3563385969596
BHUN8M9J,1953,1.0,2.0,0.025,0.1,2014-08-12T12:57:00.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-04-10T16:03:59.709,21.6623202392931
BNQCZJTM,644,5.0,2.0,0.025,0.1,2014-08-12T12:44:39.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-07-16T21:23:06.919,19.9264871968624
9VU9LI6O,753,5.0,2.0,0.025,0.1,2014-08-12T12:45:32.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-06-11T20:05:28.586,21.8320704737264
OXPKOJHC,1579,3.5,2.0,0.025,0.1,2014-08-12T12:53:49.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-03-20T02:09:47.408,48.600587281053
OVD01Z0E,2233,4.0,2.0,0.025,0.1,2014-08-12T12:58:51.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:52.000,99.9993155232483
PDAJXCR3,674,2.0,2.0,0.025,0.1,2014-08-12T12:44:51.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-02-24T06:15:39.174,9.53339219833398
D2D9DQAL,815,3.0,2.0,0.025,0.1,2014-08-12T12:46:22.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-01-05T19:27:05.982,18.4014729939698
IYZU7ZKP,522,4.5,2.0,0.025,0.1,2014-08-12T12:43:47.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-03-20T14:07:00.650,17.6047420549361
BJWELRAL,1072,5.0,2.0,0.025,0.1,2014-08-12T12:49:42.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2049-12-28T12:40:43.027,35.3764964372985
ZXA8VK7Z,44,2.5,2.0,0.025,0.1,2014-08-12T12:40:31.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-01-28T02:47:29.709,7.46079659404368
ODMJNUJ1,404,4.0,2.0,0.025,0.1,2014-08-12T12:42:58.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-11-06T15:38:52.351,11.2363703566808
DAFYZXV6,1231,2.5,2.0,0.025,0.1,2014-08-12T12:51:04.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-07-27T15:55:42.140,21.9580141960478
9BOT8GHW,823,3.5,2.0,0.025,0.1,2014-08-12T12:46:28.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-02-01T00:22:12.554,19.4719946337023
WT61DG9M,1434,2.0,2.0,0.025,0.1,2014-08-12T12:52:25.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2038-11-14T01:46:10.029,24.2551181749112
GPO1SZXL,2053,1.0,2.0,0.025,0.1,2014-08-12T12:57:40.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-01-02T14:40:13.153,28.3920956624708
WRPT5SGV,1165,4.5,2.0,0.025,0.1,2014-08-12T12:50:37.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2051-10-20T08:09:03.177,37.1862529689179
3VJ6357X,1869,2.0,2.0,0.025,0.1,2014-08-12T12:56:26.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2055-04-07T19:41:10.877,40.6524432397654
8VQWY5TR,63,3.5,2.0,0.025,0.1,2014-08-12T12:40:39.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-01-03T13:21:48.284,8.39442288342677
NHI9JXTX,1414,1.0,2.0,0.025,0.1,2014-08-12T12:52:17.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-06-15T15:33:45.736,11.8414478052253
JAOL74F9,1054,4.0,2.0,0.025,0.1,2014-08-12T12:49:28.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-04-05T16:31:05.528,29.6487949786785
A7QHBWX1,2026,4.0,2.0,0.025,0.1,2014-08-12T12:57:29.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2102-02-05T20:25:46.087,87.4843425943038
